# timestamp_s tx ty tz qx qy qz qw
# FAST-LIVO2 with PGO integration
# IMU pose in world frame (Hamilton quaternion)
1650529602.727118730545044 -0.000645507472462 0.001574842690406 0.000074733715478 0.000018728758857 0.000146955086579 -0.000090160743032 0.999999984962238
1650529602.827116012573242 -0.000451797969101 0.002282561347505 0.000467228343987 -0.000062250135450 0.000153291937632 -0.000107922935405 0.999999980489571
1650529602.927113294601440 -0.000424874106493 0.002163029415249 0.000193313763717 -0.000090497274786 0.000108481959795 -0.000103886037673 0.999999984624799
1650529603.027110338211060 -0.000197702643917 0.001766364578998 0.000320360389496 -0.000057195104159 0.000052262698999 -0.000117362401261 0.999999990111698
1650529603.127107858657837 -0.000253837358810 0.002225216135043 0.000404131927411 -0.000049101579065 0.000151414990626 -0.000110851257595 0.999999981187267
1650529603.227104902267456 -0.000142287001782 0.002038518446618 0.000402245363311 -0.000066967998901 0.000134616422414 -0.000130083793678 0.999999980235956
1650529603.327102184295654 -0.000161052195034 0.002051767226369 0.000300941015586 -0.000046935850420 0.000090956239824 -0.000134983653839 0.999999985651701
1650529603.427099227905273 -0.000179361363451 0.001953401047691 0.000284756627719 -0.000086176520850 0.000167970897836 -0.000109695753699 0.999999976163113
1650529603.527096509933472 -0.000175307643447 0.001807553502385 0.000415309217117 -0.000053905366350 0.000122836209108 -0.000110610266999 0.999999984885423
1650529603.627093791961670 -0.000305323682761 0.001970660946544 0.000333711504438 -0.000058953437025 0.000112095327302 -0.000118479727042 0.999999984960841
1650529603.727091073989868 -0.000258366925895 0.001874518448495 0.000276538886342 -0.000063417561455 0.000142761318820 -0.000091991582610 0.999999983567483
1650529603.827088356018066 -0.000125820105076 0.001764051475460 0.000342677783500 -0.000073195965033 0.000161552920747 -0.000120993610993 0.999999976951775
1650529603.927085399627686 -0.000051313111270 0.001847243862090 0.000323451996337 -0.000049156424339 0.000101410963237 -0.000131069980258 0.999999985060061
1650529604.027082681655884 0.000173365890161 0.001761283829741 0.000391655059386 -0.000044767464569 0.000126138338449 -0.000123781940381 0.999999983381512
1650529604.127079963684082 -0.000152281835419 0.001942045635073 0.000298829200418 -0.000072248611716 0.000133127616641 -0.000097180553017 0.999999983806557
1650529604.227077245712280 -0.000395885935563 0.001807691827522 0.000184803114830 -0.000062576928036 0.000120681062665 -0.000116333341612 0.999999983993380
1650529604.327074527740479 -0.000375651764628 0.001653951133616 0.000178259161943 -0.000064094360322 0.000137601343143 -0.000093766168418 0.999999984082843
1650529604.427071571350098 -0.000360243957997 0.001681006802349 0.000266841256390 -0.000058573997953 0.000107020580355 -0.000110803683832 0.999999986419112
1650529604.527068853378296 -0.000420152769648 0.001785225860373 0.000272982034777 -0.000047689057756 0.000101087664591 -0.000125547904311 0.999999985872380
1650529604.627066135406494 -0.000559728657566 0.001917119998454 0.000263971315082 -0.000048436792267 0.000090679747790 -0.000109937619878 0.999999988672389
1650529604.727063179016113 -0.000417805074902 0.001591287196267 0.000173663076275 -0.000055853470774 0.000082269167185 -0.000116924955731 0.999999988220363
1650529604.827060461044312 -0.000148536105776 0.001740638687234 0.000237209060319 -0.000069634604367 0.000152049351949 -0.000113652034022 0.999999979557614
1650529604.927057743072510 -0.000206862765342 0.001753890058910 0.000325226774538 -0.000072782321597 0.000125517787937 -0.000104212230128 0.999999984043913
1650529605.027054786682129 -0.000182113862941 0.001690250591595 0.000206552894642 -0.000054096496800 0.000072218079390 -0.000125146770935 0.999999988098200
1650529605.127052068710327 0.000140428003987 0.001746746814586 0.000049899178203 -0.000068706651292 0.000108008238430 -0.000120817925779 0.999999984508321
1650529605.227049350738525 0.000037345096938 0.001588803059543 0.000303524240042 -0.000056371835541 0.000102758396596 -0.000100198829897 0.999999988111560
1650529605.327046632766724 -0.000048834323859 0.001546530923318 0.000371868329273 -0.000036115066139 0.000079589031812 -0.000126343060414 0.999999988199358
1650529605.427043914794922 -0.000165795578683 0.001594578474586 0.000271748853601 -0.000043033179766 0.000058021056334 -0.000107147539991 0.999999991650552
1650529605.527040958404541 -0.000184347773415 0.001618915523237 0.000194019151131 -0.000069190070839 0.000132514933695 -0.000130234702870 0.999999980345723
1650529605.627038240432739 -0.000251002181556 0.001692529509243 0.000255827277813 -0.000057100155463 0.000109268673142 -0.000129988527827 0.999999983951455
1650529605.727035522460938 -0.000107227731744 0.001548564826854 0.000346204734838 -0.000044161309517 0.000065906887029 -0.000129150817401 0.999999988513062
1650529605.827032804489136 -0.000177442972367 0.001676606009462 0.000334144348481 -0.000039729264153 0.000068921349181 -0.000094681563587 0.999999992353416
1650529605.927029848098755 -0.000235555561167 0.001469721730919 0.000191691733098 -0.000075498402439 0.000106754183192 -0.000119864620029 0.999999984268003
1650529606.027027130126953 -0.000217054222741 0.001506423791582 0.000292359325080 -0.000052714621425 0.000078862311544 -0.000107600069097 0.999999989712063
1650529606.127024412155151 -0.000395281197221 0.001707281263923 0.000276520042302 -0.000056617929054 0.000103779267667 -0.000102281840773 0.999999987781348
1650529606.227021455764771 -0.000266881612016 0.001551759990447 0.000342477732726 -0.000060750586375 0.000143515247618 -0.000094240695817 0.999999983415714
1650529606.327018737792969 -0.000068393364342 0.001521828614441 0.000269189393054 -0.000057551343708 0.000090278697675 -0.000112448008582 0.999999987946521
1650529606.427016019821167 -0.000154417367941 0.001748264706633 0.000175202277483 -0.000077226171235 0.000106389682567 -0.000107429175690 0.999999985588161
1650529606.527013301849365 -0.000473823614619 0.001818285795456 0.000438275312342 -0.000037397992374 0.000095806020340 -0.000121612209137 0.999999987316532
1650529606.627010583877563 -0.000397836733517 0.001631992459447 0.000300734393561 -0.000035093519481 0.000054702618093 -0.000121190818443 0.999999990544425
1650529606.727007627487183 -0.000313795503256 0.001523222773552 0.000109638379028 -0.000058161131869 0.000091832248824 -0.000084078506818 0.999999990557461
1650529606.827004909515381 -0.000228062476496 0.001474949992975 0.000390897146316 -0.000040647450683 0.000080823859292 -0.000115055550274 0.999999989288753
1650529606.927002191543579 -0.000082317323879 0.001597792777246 0.000297401767875 -0.000063245498056 0.000081893860139 -0.000122529944457 0.999999987139906
1650529607.026999235153198 -0.000199665789465 0.001682692597402 0.000114711800992 -0.000053908698452 0.000071496868723 -0.000097848126582 0.999999991203895
1650529607.126996755599976 -0.000363411209665 0.001666616747481 0.000074385742474 -0.000054338967334 0.000091014667847 -0.000119191397703 0.999999987278507
1650529607.226993799209595 -0.000409981911413 0.001572944422772 0.000183184524783 -0.000066864975254 0.000133365385981 -0.000102413340648 0.999999983627126
1650529607.326991081237793 -0.000391880365543 0.001539762708357 0.000329954739835 -0.000084512670974 0.000116833150548 -0.000118092741783 0.999999982630862
1650529607.426988363265991 -0.000313693864753 0.001702319667458 0.000202692225424 -0.000050989032689 0.000061370876793 -0.000115843457058 0.999999990107012
1650529607.526985406875610 -0.000142404847950 0.001638386239775 0.000167303948363 -0.000045776418849 0.000053833876341 -0.000130323531080 0.999999989011103
1650529607.626982688903809 -0.000132396049223 0.001626382731019 0.000215494337997 -0.000062649507885 0.000090262986302 -0.000114626575056 0.999999987394188
1650529607.726979970932007 -0.000162997274630 0.001787353263166 0.000256758555774 -0.000061718832506 0.000100657656010 -0.000112275196521 0.999999986726549
1650529607.826977252960205 -0.000247925320860 0.001848368801768 0.000097191585092 -0.000071558121369 0.000106382504333 -0.000107352360639 0.999999986018832
1650529607.926974534988403 -0.000338941748821 0.001709843484006 0.000104247901791 -0.000073619153282 0.000146666662240 -0.000105130323377 0.999999981008360
1650529608.026971578598022 -0.000504911105779 0.001662306035222 0.000193858887041 -0.000069585639473 0.000093622127595 -0.000096630447001 0.999999988527644
1650529608.126968860626221 -0.000436071995358 0.001604252024366 0.000138347330149 -0.000052178733971 0.000080532489700 -0.000104609546817 0.999999989924368
1650529608.226966142654419 -0.000235451801876 0.001558066711130 -0.000044841044883 -0.000078306991938 0.000108944841953 -0.000098750103021 0.999999986123724
1650529608.326963424682617 -0.000349151422523 0.001439586777422 0.000120362061164 -0.000067275451964 0.000087404090278 -0.000118360186829 0.999999986912700
1650529608.426960468292236 -0.000264329560711 0.001500031602965 0.000237255289707 -0.000057489821064 0.000127691444620 -0.000100262153260 0.999999985168655
1650529608.526957750320435 -0.000237729394943 0.001605849777487 0.000279697864828 -0.000069334839101 0.000093839924594 -0.000110979759353 0.999999987035118
1650529608.626955032348633 -0.000242751873920 0.001563096005553 0.000157430433811 -0.000064536771266 0.000132999243061 -0.000098940544269 0.999999984178485
1650529608.726952075958252 -0.000359335840747 0.001702219653276 0.000233152476291 -0.000045870355546 0.000085205947599 -0.000104624121232 0.999999989844822
1650529608.826949357986450 -0.000505031250163 0.001775275212305 0.000180533476716 -0.000050029930683 0.000054195204107 -0.000113746726252 0.999999990810781
1650529608.926946640014648 -0.000403058265073 0.001362960214509 0.000063477422939 -0.000051285101128 0.000094954615101 -0.000110860176984 0.999999988031737
1650529609.026943922042847 -0.000280991129916 0.001384272567381 0.000193716659881 -0.000058801347200 0.000110864158456 -0.000106772449632 0.999999986425589
1650529609.126941204071045 -0.000301014859007 0.001543336076978 0.000317676908778 -0.000064449109963 0.000083175193103 -0.000100835578501 0.999999989380190
1650529609.226938247680664 -0.000398953372188 0.001674152623099 0.000280624479575 -0.000059123402972 0.000098959091405 -0.000092039506468 0.999999989120122
1650529609.326935529708862 -0.000351182332078 0.001766190268844 0.000349670277415 -0.000052762069444 0.000106498786291 -0.000101630145331 0.999999987772740
1650529609.426932811737061 -0.000404275523291 0.001658171001442 0.000160557475174 -0.000067947002654 0.000111299174484 -0.000095443533566 0.999999986943112
1650529609.526929855346680 -0.000333661238484 0.001667209670738 0.000025857645872 -0.000073894459599 0.000101202067326 -0.000128072145174 0.999999983947635
1650529609.626927137374878 -0.000185434798517 0.001793168251922 0.000066709724967 -0.000083689808032 0.000124527911298 -0.000106500851145 0.999999983073188
1650529609.726924419403076 0.000010562329587 0.001621005498861 0.000390848075844 -0.000046466464974 0.000106172452435 -0.000122740036846 0.999999985751577
1650529609.826921701431274 -0.000305573697712 0.001762965203012 0.000126362979267 -0.000067518725321 0.000070467592858 -0.000104061153401 0.999999989823405
1650529609.926918745040894 -0.000262898963294 0.001623327395829 0.000173908010014 -0.000044914783918 0.000069560616742 -0.000119536234707 0.999999989427532
1650529610.026916027069092 -0.000322743689336 0.001687724482557 0.000148327228774 -0.000053761127789 0.000124913666815 -0.000093078308761 0.999999986421369
1650529610.126913309097290 -0.000352973626582 0.001725366140722 0.000141301616845 -0.000070472027951 0.000118952514281 -0.000091193789162 0.999999986283839
1650529610.226910591125488 -0.000507403283831 0.001678011198585 0.000266473340495 -0.000052461016180 0.000098845350355 -0.000110292572705 0.999999987656490
1650529610.326907873153687 -0.000298352446173 0.001581958942408 0.000073513269929 -0.000059024366096 0.000061559308842 -0.000114360133228 0.999999989824164
1650529610.426904916763306 -0.000147932278433 0.001465353946373 0.000215633452784 -0.000056368809254 0.000059012112121 -0.000105785432402 0.999999991074782
1650529610.526902198791504 -0.000047751642520 0.001549569976435 0.000295702661196 -0.000056779707982 0.000093356642479 -0.000113973743781 0.999999987535291
1650529610.626899480819702 -0.000225780465422 0.001640526932891 0.000270805925175 -0.000062750495269 0.000079859546290 -0.000112857515790 0.999999988474002
1650529610.726896762847900 -0.000349804734395 0.001544906367079 0.000170344981668 -0.000064025151718 0.000115538018521 -0.000105630163656 0.999999985697004
1650529610.826894044876099 -0.000157038823791 0.001618873366693 0.000257848759849 -0.000057615729058 0.000093116842035 -0.000122139258733 0.999999986545838
1650529610.926891088485718 -0.000226701258282 0.001805871492468 0.000207387466988 -0.000061932676164 0.000081334120624 -0.000107528302487 0.999999988993381
1650529611.026888132095337 -0.000287327966097 0.001605667020658 0.000217860036156 -0.000055814725290 0.000053409106734 -0.000121343539310 0.999999989653962
1650529611.126885652542114 -0.000219506248358 0.001687899043556 0.000186749101679 -0.000067810249273 0.000091697565514 -0.000119835968396 0.999999986316330
1650529611.226882696151733 -0.000327265983705 0.001750905930265 0.000347828297597 -0.000050603609039 0.000038286435160 -0.000105555083840 0.999999992415771
1650529611.326879978179932 -0.000339152667936 0.001653644694058 0.000172672896082 -0.000057810045448 0.000111768779815 -0.000107962713287 0.999999986254892
1650529611.426877260208130 -0.000430825860603 0.001729508238021 0.000051683239649 -0.000082944749101 0.000080848517315 -0.000098001715140 0.999999988489671
1650529611.526874542236328 -0.000518345557644 0.001585699348841 0.000213721459404 -0.000065532610806 0.000087331390267 -0.000096712971575 0.999999989362650
1650529611.626871585845947 -0.000473518624443 0.001813741406086 0.000322691201247 -0.000059825104020 0.000092738553039 -0.000093921275558 0.999999989499652
1650529611.726868867874146 -0.000287415393670 0.001718408720516 0.000127070485268 -0.000080685945205 0.000113977826548 -0.000124979484940 0.999999982439477
1650529611.826866149902344 -0.000307705692300 0.001710971164878 -0.000018855012508 -0.000062931209271 0.000086171856631 -0.000097567416494 0.999999989547333
1650529611.926863431930542 -0.000322924832758 0.001462020526682 0.000145087946432 -0.000059479183509 0.000071114879583 -0.000121040957389 0.999999988376990
1650529612.026860475540161 -0.000297241469147 0.001646831348971 0.000237191097340 -0.000058520351437 0.000083059843960 -0.000116816310821 0.999999988015187
1650529612.126857757568359 -0.000198332587543 0.001454595880393 0.000188066665505 -0.000075228294212 0.000091741422875 -0.000143225595683 0.999999982705319
1650529612.226855039596558 -0.000197303482684 0.001710873280003 0.000147519218884 -0.000060512645995 0.000089386996928 -0.000101869758724 0.999999988985365
1650529612.326852321624756 -0.000320678097261 0.001527745536834 0.000113963071301 -0.000062631355973 0.000122550402409 -0.000108296696523 0.999999984665265
1650529612.426849365234375 -0.000374518535954 0.001349724290871 0.000338705914785 -0.000058734917611 0.000144858912661 -0.000112922025569 0.999999981407357
1650529612.526846647262573 -0.000361273337114 0.001448840958907 0.000302444455909 -0.000060870531624 0.000103168322758 -0.000113373052300 0.999999986398809
1650529612.626843929290771 -0.000428206216330 0.001570470303100 0.000073829354967 -0.000063309095758 0.000073458627796 -0.000089173570016 0.999999991321928
1650529612.726841211318970 -0.000262786093380 0.001603664467088 0.000269891117843 -0.000054225681249 0.000079262280976 -0.000128024556326 0.999999987193386
1650529612.826838254928589 -0.000260677708667 0.001723201712990 0.000223220525121 -0.000064018963841 0.000076962181689 -0.000108998461743 0.999999989048861
1650529612.926835536956787 -0.000166707533549 0.001629898301748 0.000189084120821 -0.000072547179186 0.000138433588795 -0.000094165308773 0.999999983352968
1650529613.026832818984985 -0.000036383383004 0.001621836862600 0.000275831942012 -0.000059587364548 0.000085463091315 -0.000103977214736 0.999999989167068
1650529613.126830101013184 -0.000214879772349 0.001775257627507 0.000147002193073 -0.000077453941226 0.000094822327988 -0.000116740750854 0.999999985690601
1650529613.226827144622803 -0.000100879430891 0.001540639733335 0.000075137743285 -0.000074958743249 0.000111907168121 -0.000126361062619 0.999999982945423
1650529613.326824426651001 -0.000189010715949 0.001516459243318 0.000122570865934 -0.000063493978743 0.000011631880909 -0.000121883509986 0.999999990488808
1650529613.426821708679199 -0.000290192097439 0.001660361503179 0.000173238043181 -0.000060017070521 0.000084127952398 -0.000106799394167 0.999999988957160
1650529613.526818752288818 -0.000255731752495 0.001636966359009 0.000187371113183 -0.000078212970016 0.000104607710844 -0.000111155082755 0.999999985292249
1650529613.626816034317017 -0.000273112969995 0.001754315407207 0.000124913941858 -0.000079620766842 0.000137119430734 -0.000126283013510 0.999999979455694
1650529613.726810693740845 -0.000273043270915 0.001745693247834 0.000270169118744 -0.000052901659193 0.000067399595171 -0.000097759641575 0.999999991550877
1650529613.826807975769043 -0.000219982927307 0.001639000760878 0.000139109367527 -0.000057828169472 0.000120818569359 -0.000094326757554 0.999999986580615
1650529613.926805019378662 -0.000185587764818 0.001526894880256 0.000213890193107 -0.000061850506483 0.000111753380877 -0.000113654700775 0.999999985384148
1650529614.026802301406860 -0.000269653164418 0.001506686021900 0.000239624993092 -0.000063647467252 0.000070472117194 -0.000102854753720 0.999999990201786
1650529614.126799583435059 -0.000211708460640 0.001598259976802 0.000096169300181 -0.000062301574056 0.000097763882342 -0.000100618069080 0.999999988218366
1650529614.226796627044678 -0.000313228959064 0.001769499622289 0.000143662506647 -0.000062707665741 0.000096064556139 -0.000102838177074 0.999999988131825
1650529614.326793909072876 -0.000230673029763 0.001658146304605 0.000006947001862 -0.000076351185925 0.000083662270732 -0.000130278617510 0.999999985099297
1650529614.426791191101074 -0.000235010766204 0.001657764353714 0.000206076133281 -0.000054465282352 0.000085031647298 -0.000120680715006 0.999999987619654
1650529614.526788473129272 -0.000229255517382 0.001630141045351 0.000234811899323 -0.000069078545497 0.000105255777085 -0.000110601840218 0.999999985958300
1650529614.626785516738892 -0.000322433882137 0.001651366221871 0.000267233735883 -0.000066283948925 0.000110282988869 -0.000100022621379 0.999999986719784
1650529614.726782798767090 -0.000310569639706 0.001611810380718 0.000110537964816 -0.000077577571304 0.000114454373214 -0.000126649937968 0.999999982420851
1650529614.826780080795288 -0.000243927161115 0.001684620765112 0.000163021993496 -0.000056439559768 0.000096200070839 -0.000111504362753 0.999999987563445
1650529614.926777362823486 -0.000388418385801 0.001653301459615 0.000349302216489 -0.000048315188848 0.000105395826100 -0.000106048708705 0.999999987655513
1650529615.026774406433105 -0.000365609427294 0.001663883526067 0.000057956528089 -0.000068652025132 0.000064087202234 -0.000114681487199 0.999999989013939
1650529615.126771926879883 -0.000369536302043 0.001632227674695 0.000028678794976 -0.000061076830695 0.000084157645986 -0.000127132881878 0.999999986512166
1650529615.226768970489502 -0.000165348266100 0.001494938700760 0.000053217447369 -0.000080561442521 0.000116625782647 -0.000116317920190 0.999999983189207
1650529615.326766252517700 -0.000323905008560 0.001546449724138 0.000186360754391 -0.000065200734669 0.000107635151672 -0.000097894842374 0.999999987290065
1650529615.426763296127319 -0.000325171312868 0.001450218793244 0.000145513458042 -0.000062286332186 0.000107859760776 -0.000094495964751 0.999999987778594
1650529615.526760578155518 -0.000358226506005 0.001648193166953 0.000248200764227 -0.000052651889441 0.000063251826594 -0.000091772890323 0.999999992402356
1650529615.626757860183716 -0.000348358992860 0.001589055945418 0.000211469816278 -0.000054181013468 0.000102247267132 -0.000126665480638 0.999999985282880
1650529615.726755142211914 -0.000375547549519 0.001597997747898 0.000357990245558 -0.000053929559908 0.000065690715420 -0.000127988197668 0.999999988197672
1650529615.826752424240112 -0.000198117659631 0.001466183817226 0.000264423015804 -0.000051998822393 0.000091050921571 -0.000114096513248 0.999999987993914
1650529615.926749467849731 -0.000090967491946 0.001613947746463 0.000094404530477 -0.000074453487748 0.000120939658284 -0.000114940803397 0.999999983309440
1650529616.026746749877930 -0.000176518732096 0.001619859907635 0.000211144202107 -0.000051680633888 0.000084738961858 -0.000090557120603 0.999999990973909
1650529616.126744031906128 -0.000187937667305 0.001747305742019 0.000205240870109 -0.000064816768235 0.000074330789344 -0.000112213617638 0.999999988840907
1650529616.226741313934326 -0.000203594231479 0.001757776048026 0.000283890168708 -0.000043073588475 0.000059762988750 -0.000131700128327 0.999999988614059
1650529616.326738595962524 -0.000133125087908 0.001718119536354 0.000130007759905 -0.000055955968978 0.000109849044851 -0.000111993343674 0.999999986129799
1650529616.426735639572144 -0.000162243956715 0.001746585590733 0.000261172009424 -0.000059976275323 0.000066204619494 -0.000130630151602 0.999999987477774
1650529616.526732921600342 0.000029077306504 0.001736073751892 0.000212633280251 -0.000065985175902 0.000124255411622 -0.000104490483115 0.999999984644139
1650529616.626730203628540 0.000126851873066 0.001553992535958 0.000309529966832 -0.000063951613796 0.000155561452032 -0.000115236016222 0.999999979215738
1650529616.726727247238159 -0.000106943750877 0.001799706522119 0.000277768046325 -0.000065800552949 0.000098027788009 -0.000114247219586 0.999999986504201
1650529616.826724529266357 -0.000192000303763 0.001698737192017 0.000295393236145 -0.000053087754166 0.000069061358013 -0.000115914914162 0.999999989487971
1650529616.926721811294556 -0.000373014482583 0.001807122585728 0.000104773140995 -0.000065995157904 0.000063085016264 -0.000126335672456 0.999999987852103
1650529617.026719093322754 -0.000113338609357 0.001815682954370 0.000146104797229 -0.000048658497808 0.000058264293821 -0.000145392689131 0.999999986549289
1650529617.126716136932373 -0.000204550791421 0.001739708069062 0.000250997750030 -0.000055902720478 0.000088754019253 -0.000109244060459 0.999999988531667
1650529617.226713418960571 -0.000152844427172 0.001729536318646 0.000231946778877 -0.000051500971724 0.000030332154005 -0.000113577100952 0.999999991763921
1650529617.326710700988770 -0.000135160749410 0.001738799766881 0.000157234196431 -0.000047258890916 0.000053830690654 -0.000110148777419 0.999999991368045
1650529617.426707983016968 -0.000011541500802 0.001649014192732 0.000211081050945 -0.000051007531332 0.000053698537406 -0.000119948274793 0.999999990063549
1650529617.526705026626587 0.000127750878578 0.001781660484952 0.000233005088826 -0.000051837581088 0.000028362130120 -0.000120779137749 0.999999990960422
1650529617.626702308654785 0.002336902528107 0.003294898813168 0.009334318251616 0.002583498342301 -0.002314903351576 -0.000147745792902 0.999993972446813
1650529617.726693153381348 0.009542345368877 0.004567980508989 0.002091529976384 0.011777469051298 -0.016696101063826 0.000990868055497 0.999790752914077
1650529617.826690435409546 0.013355753437464 0.004082786130631 -0.020913586160079 0.007266751740818 -0.019794636347286 0.003254388897076 0.999772361912407
1650529617.926687479019165 0.021217479064728 0.005318013548230 -0.054769151497843 0.005553688112191 -0.020697150706781 0.006835925442193 0.999746995306469
1650529618.026684522628784 0.032318183655258 0.013064008543817 -0.099373338458037 0.008946017974768 -0.017761234604001 0.017929657073255 0.999641453074532
1650529618.126681566238403 0.047579678183188 0.022573606942336 -0.156165543613604 0.018722961183333 -0.013019660108841 0.031688400046931 0.999237601613166
1650529618.226678609848022 0.061570987250120 0.030230107893006 -0.226894456893474 0.021408064929224 -0.009423726457054 0.047886489941083 0.998578876312112
1650529618.326675891876221 0.070844371986919 0.040735075639524 -0.309251789499908 0.020692014950458 -0.008296076368213 0.066428209956049 0.997542133724790
1650529618.426672935485840 0.079341650540121 0.053418137632251 -0.400038573864376 0.020313725372738 -0.005286128605192 0.080326262623285 0.996547590905128
1650529618.526669979095459 0.091521529614301 0.061847945760453 -0.490559730353569 0.013565667571205 -0.002625669485914 0.089243608663153 0.995913980640831
1650529618.626667261123657 0.104822309569580 0.067237400688380 -0.577274970751452 0.012044006125740 -0.000531922381700 0.101131181904852 0.994800051780025
1650529618.726664066314697 0.120899641341301 0.072861883849908 -0.660710089004890 0.017101691860976 -0.005108077842597 0.115902247024449 0.993100251138283
1650529618.826661348342896 0.137925184721159 0.080638837909613 -0.734157616136752 0.021468055244429 -0.005027680694040 0.140165116488428 0.989882611803357
1650529618.926658391952515 0.155412320279395 0.091649647476038 -0.793702240901597 0.019483392470064 0.002598627176143 0.162267473641094 0.986551018220945
